id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
42831646,★ 75% Off ★  Premier Location ★ Private Penthouse ★ Hotel Quality Beds ★ 4 Bedrooms,99933063,Ishmael,,West Town,41.90844,-87.66613,Entire home/apt,379,2,0,,,10,31
42832219,★ 75% Off ★  Premier Location ★ Safe ★ Patio  ★,99933063,Ishmael,,North Center,41.93891,-87.68813,Entire home/apt,198,2,1,4/5/2020,1,10,12
42856536,Spacious Apartment in the BEST part of Hyde Park,54373991,Khadijat,,Hyde Park,41.7988,-87.58472,Entire home/apt,45,2,1,3/16/2020,0.77,1,0
42857606,Beautiful Hyde Park Apartment,34369396,Amy,,Hyde Park,41.79276,-87.58989,Private room,100,32,0,,,1,82
42861109,Private 2 bdrm w/Kitchen & Garage in Wicker Park!,61579567,Lee,,West Town,41.89503,-87.65216,Private room,250,1,0,,,1,90
42866026,CORNER 2br/2ba IN RIVER NORTH + PRIVATE BALCONY!,33127842,Kari,,Near North Side,41.88795,-87.63245,Entire home/apt,191,22,0,,,29,335
42874993,$2200 APRIL SALE! Fresh & COZY 1BR Loft | PARKING,259688317,Vincent & Sofia,,Lake View,41.95158,-87.65493,Entire home/apt,400,1,2,4/18/2020,1.5,19,58
42875192,❤️$2800 MAY! Stylish 1BR Loft Apt | with Parking,259688317,Vincent & Sofia,,Lake View,41.95053,-87.65483,Entire home/apt,400,1,1,4/1/2020,1,19,84
42876948,Luxury in Iconic Building Columbus,4982817,Andrew,,Loop,41.88613,-87.62096,Entire home/apt,109,26,0,,,17,365
42877059,Wrigleyville Design Retreat - Walk to everything!,341273879,Michael,,Lake View,41.95053,-87.65937,Entire home/apt,150,2,0,,,1,121
42879328,The Perfect City View,339397096,Edward,,Loop,41.88751,-87.62125,Entire home/apt,180,1,1,4/5/2020,1,1,341
42880762,Jaunt|Bachlor's Paradise|Wrigley Field|Go Cubs Go!,341386114,Richard,,Lake View,41.94556,-87.66637,Entire home/apt,999,2,0,,,1,358
42891037,"Fulton Market Living Room, Bathroom, and Bedroom!",341525682,Joe,,West Town,41.88933,-87.65677,Private room,89,1,0,,,1,1
42891712,Theater District 2B/1.5BA Cozy Unit - Sleeps 7,206009013,Maximillian,,Lake View,41.94104,-87.65979,Entire home/apt,800,1,0,,,30,365
42892332,North Park Beautiful and Cozy Space LT,336859702,Vincent,,North Park,41.98043,-87.71135,Entire home/apt,70,30,0,,,2,364
42892605,"Dreamy, Light Filled Flat",1921252,Miranda & Marcos,,Humboldt Park,41.90215,-87.70697,Entire home/apt,80,30,1,3/16/2020,0.77,2,1
42894817,Clean & Cozy 1 bedroom Chicago Loop Apt!,341559804,Toni,,Loop,41.88561,-87.6263,Entire home/apt,80,3,0,,,1,201
42898556,Andersonville Modern Vintage,136186496,Jim,,Edgewater,41.98445,-87.67212,Private room,46,1,0,,,2,1
42899150,"Airy West Loop 1BR w/ Pool, Pet Spa, near Restaurant Row, by Blueground",107434423,Blueground,,Near West Side,41.88246,-87.65072,Entire home/apt,126,30,0,,,229,334
42900122,Bronzeville Apartment minutes from downtown!,63239107,Tricia,,Grand Boulevard,41.81136,-87.61053,Entire home/apt,150,1,1,4/20/2020,1,1,359
42904664,Queen bed with bunks in sun-soaked urban retreat,18009638,Sherilyn,,Uptown,41.97211,-87.65605,Private room,70,1,0,,,2,82
42905154,Historic boutique hotel: the heart of the Chicago.,174845258,Galen,,Loop,41.87525,-87.62911,Private room,495,3,0,,,2,58
42905494,Historic Hotel Blake in the heart of Chicago,174845258,Galen,,Loop,41.87428,-87.62873,Private room,495,1,0,,,2,56
42905512,WF 2 Home,263951019,Wf,,Bridgeport,41.8372,-87.64573,Entire home/apt,69,3,0,,,2,88
42910760,"Clean, Quiet, Safe, 2Beds, FreeParking, cool desk",76244,Chris,,Lincoln Park,41.91912,-87.63856,Entire home/apt,136,1,1,3/17/2020,0.79,2,351
42916706,"Chicago 3bed 3bath Condo, Monthly Rentals Welcome",307066703,Hajra,,Jefferson Park,41.96994,-87.76698,Entire home/apt,109,3,0,,,2,19
42916959,Great location! Free parking! #InItTogether,236213327,Joe,,North Center,41.93735,-87.67817,Private room,51,1,0,,,2,88
42920816,"Sleek West Loop 1BR w/ Gym, Pool, near Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88268,-87.65168,Entire home/apt,69,30,0,,,229,365
42921235,QUIET CENTRAL AREA 10 MIN FROM ALL TOURIST SPOTS,99375151,Marina,,Near West Side,41.87705,-87.64187,Private room,10,1,0,,,42,9
42921704,BEAUTIFUL APARTMENT 5 MIN TO DOWNTOWN,99375151,Marina,,Near West Side,41.87788,-87.63977,Private room,10,1,0,,,42,10
42921985,"BEAUTIFUL PLACE IN QUIET, CENTRAL NEIGHBORHOOD",99375151,Marina,,Near West Side,41.88072,-87.63892,Private room,10,1,0,,,42,8
42922337,"PARKING IN BUILDING | 2BR Brand New Luxury Suite w/ Pool, Gym and Balcony by ENVITAE",36459240,Jim,,Near North Side,41.89148,-87.63411,Entire home/apt,172,2,0,,,14,169
42922344,"PARKING IN Building | 2BR Executive Suite w/ Rooftop Pool, Gym and Balcony by ENVITAE",36459240,Jim,,Near North Side,41.89053,-87.63407,Entire home/apt,172,2,0,,,14,169
42922353,"FREE PARKING IN BUILDING | 2BR Modern Glass Loft w/ In&Out Parking, Pool, Gym and Balcony by ENVITAE",36459240,Jim,,Near North Side,41.89127,-87.636,Entire home/apt,172,2,0,,,14,180
42922355,"2BR Exquisite Loft Rooftop Pool, Gym and Balcony by ENVITAE",36459240,Jim,,Near North Side,41.89171,-87.63555,Entire home/apt,172,2,0,,,14,170
42922370,"PARKING IN BLDG | Elegant 2BR Luxury Suite w/ In/Out Parking, Balcony, Pool & Gym by ENVITAE",36459240,Jim,,Near North Side,41.89051,-87.63593,Entire home/apt,172,2,0,,,14,169
42922374,"2BR Distinguished Glass Penthouse w/ Pool, Gym and Balcony by ENVITAE",36459240,Jim,,Near North Side,41.89192,-87.63434,Entire home/apt,172,2,0,,,14,169
42922588,"Windy City, Prime Location! Stunning Views!",258828334,Nick,,Loop,41.88531,-87.63561,Entire home/apt,200,2,0,,,2,261
42922905,"SPACIOUS, VERY CLEAN LOFT 7 MIN TO WILLIS TOWER",99375151,Marina,,Near West Side,41.87995,-87.64063,Private room,10,1,0,,,42,8
42923485,West side close to El public trans,36486306,Jared,,North Lawndale,41.85337,-87.71244,Entire home/apt,65,7,0,,,1,365
42924760,Sunny room,139828696,Carlessa,,South Chicago,41.747,-87.56865,Private room,30,1,0,,,2,365
42927466,Cozy and Spacious Apartment in the Loop,331303829,Ana Carolina,,Loop,41.88413,-87.62339,Entire home/apt,120,33,0,,,1,299
42930396,Modern/spacious house with luxurious  amenities,332321,Kim,,Albany Park,41.96567,-87.73064,Entire home/apt,500,7,0,,,1,8
42933476,Metra(♥)Mins to DTWN UnivChicago McCormickPlace,47056445,Andy,,South Shore,41.76219,-87.58867,Private room,29,1,1,3/27/2020,1,8,352
42936720,"Gorgeous Loop 2BR w/ Pool, Gym, nr. Financial District, by Blueground",107434423,Blueground,,Loop,41.88653,-87.63462,Entire home/apt,164,30,0,,,229,344
42936764,"Gorgeous Loop 1BR w/ Pool, Gym, nr. Financial District, by Blueground",107434423,Blueground,,Loop,41.88646,-87.63443,Entire home/apt,82,30,0,,,229,365
42936787,"Lux West Loop Studio w/ Pool, Gym, nr. Restaurant Row, by Blueground",107434423,Blueground,,Near West Side,41.88199,-87.6509,Entire home/apt,86,30,0,,,229,365
42936800,"Urban West Loop 1BR w/ Gym, Pool, nr. Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88331,-87.65026,Entire home/apt,64,30,0,,,229,365
42936818,"Crisp Gold Coast 1BR nr. Mariano Park & Oak St. Beach, by Blueground",107434423,Blueground,,Near North Side,41.90466,-87.62879,Entire home/apt,98,30,0,,,229,204
42936868,"Smart Bucktown 1BR w/ Rooftop, nr. Wicker Park & the L, by Blueground",107434423,Blueground,,West Town,41.91111,-87.67898,Entire home/apt,85,30,0,,,229,365
42936881,"Mod Gold Coast 1BR w/ Gym, nr. Magnificent Mile & the L, by Blueground",107434423,Blueground,,Near North Side,41.89871,-87.62798,Entire home/apt,102,30,0,,,229,335
42936898,"Mod Gold Coast 1BR w/ Gym, nr. Magnificent Mile & the L, by Blueground",107434423,Blueground,,Loop,41.88606,-87.62472,Entire home/apt,77,30,0,,,229,365
42936919,"Smart Loop 1BR w/ Pool, Gym, nr. Financial District, by Blueground",107434423,Blueground,,Loop,41.88681,-87.63357,Entire home/apt,132,30,0,,,229,222
42939154,"Penthouse 3BR Loft In West Loop, 14+ Day Rentals",126179580,Staywell,,Near West Side,41.88559,-87.65122,Entire home/apt,100,14,0,,,12,76
42940112,The Nest 1BR/1BTH Apartment near McCormick Place,240228770,Cloud9,,Near South Side,41.85302,-87.6222,Entire home/apt,400,2,0,,,4,365
42940505,The Hive 1BR/1BTH Apartment near McCormick Place,240228770,Cloud9,,Near South Side,41.85461,-87.62375,Entire home/apt,700,2,0,,,4,365
42940801,The Cozy Studio Apt in South Loop nr McCormick Pll,240228770,Cloud9,,Near South Side,41.85353,-87.62295,Entire home/apt,400,2,0,,,4,365
42941452,South Loop modern loft style room!,341907324,Joyce,,Loop,41.86897,-87.63143,Entire home/apt,60,3,0,,,1,313
42941603,The Nest 1BR/1BTH Apartment near McCormick Place,139564281,Claudia,,Near South Side,41.85473,-87.62417,Entire home/apt,400,2,0,,,5,365
42941673,The Hive 1BR/1BTH Apartment near McCormick Place,139564281,Claudia,,Near South Side,41.85343,-87.62233,Entire home/apt,700,2,0,,,5,365
42941856,The Cozy Studio Apt in South Loop nr McCormick Pll,139564281,Claudia,,Near South Side,41.8551,-87.62262,Entire home/apt,400,2,0,,,5,365
42942472,Jaunt | 3-Story Home in Lincoln Park,223387442,Matthew,,Lincoln Park,41.92315,-87.6557,Entire home/apt,271,1,0,,,2,0
42942891,"75% off ✪ Private House in ✪ Prime Area with Patio, Garage, 2 Baths. ✪ Brand New",99933063,Ishmael,,Lake View,41.94879,-87.66831,Entire home/apt,99,2,0,,,10,3
42942908,75% Off (#1 Reviewed) Stunning 2-Level Mini-Mansion w/ Patio and Free Parking,99933063,Ishmael,,North Center,41.93741,-87.68452,Entire home/apt,400,2,0,,,10,32
42942910,75% Off ✪ Private Home ✪ Perfect Location ✪ Super Luxury ✪  Themed Rooms ✪ Wrigley,99933063,Ishmael,,Lake View,41.94841,-87.66588,Entire home/apt,400,2,0,,,10,30
42947964,Awesome Chance - for Rent,165305921,Any,,Loop,41.87025,-87.63068,Entire home/apt,80,60,0,,,1,319
42948512,High Rise Oasis in Chicago's Loop,169297663,William,,Loop,41.8851,-87.63368,Entire home/apt,120,1,0,,,5,49
42949553,❤️ Lowest Rates! Fun & Stylish 3BR in Logan Square,341917367,Joan,,Logan Square,41.92084,-87.71764,Entire home/apt,44,4,1,3/23/2020,0.94,9,68
42950235,Jaunt|50%Off Cleaning Fee|Self Quarentine Equipped,96813170,Cassidy,,Lincoln Park,41.92623,-87.66928,Entire home/apt,248,2,0,,,2,0
42950583,Jaunt￨50% Off DISCOUNT￨Fantastic 2 Story Home,48819044,David,,Near North Side,41.89672,-87.63149,Entire home/apt,237,1,0,,,2,0
42950813,The Hive 1Bedroom Apartment near McCormick Place,175391883,Cloud9,,Near South Side,41.8553,-87.62273,Entire home/apt,450,2,0,,,9,365
42950968,Happy Home- Joyous Private Room,91186260,Jessie,,Washington Park,41.79464,-87.6267,Private room,29,3,0,,,5,90
42951108,JoTino’s Studio by the Lake,88652897,Valentino Diaz Whitman,,Lake View,41.9395,-87.64294,Entire home/apt,150,2,0,,,1,365
42951136,The Nest 1Bedroom Apartment near McCormick Place,175391883,Cloud9,,Near South Side,41.85355,-87.62288,Entire home/apt,450,2,0,,,9,365
42951264,"Airy West Loop Studio w/ Pool, Gym, nr. Restaurant Row, by Blueground",107434423,Blueground,,Near West Side,41.88218,-87.65083,Entire home/apt,78,30,0,,,229,365
42951283,"Bright Gold Coast 1BR w/ Gym, Lounge, nr. Oak St. Beach, by Blueground",107434423,Blueground,,Near North Side,41.8988,-87.62981,Entire home/apt,130,30,0,,,229,306
42951448,Jaunt|50%Off Cleaning|Perfect for Nurses and Docs,291819598,Jaunt,,Hyde Park,41.80044,-87.59885,Entire home/apt,174,1,0,,,5,0
42951790,❤️ Low Prices! Stylish 2BR Condo in Logan Square!,341917367,Joan,,Logan Square,41.92068,-87.71599,Entire home/apt,58,4,0,,,9,52
42951906,Gorgeous Rogers Park space,341970210,Maurice,,Rogers Park,42.02235,-87.67123,Entire home/apt,175,1,0,,,1,180
42952113,❤️Perfect and Lovely 2BR Condo in Logan Square!,341917367,Joan,,Logan Square,41.92074,-87.71696,Entire home/apt,52,4,0,,,9,75
42952263,The Cozy Studio Apt in South Loop nr McCormick Pll,175391883,Cloud9,,Near South Side,41.85336,-87.62383,Entire home/apt,400,2,0,,,9,365
42952568,❤️ Trendy 2BR Apartment in Logan Square!,341917367,Joan,,Logan Square,41.92198,-87.71677,Entire home/apt,48,4,0,,,9,72
42952706,Comfy place to call home,314081600,Malik,,Near North Side,41.90485,-87.64089,Private room,350,1,0,,,1,365
42952950,Event Space NO OVERNIGHT NO MORE THAN 20 PEOPLE,258823227,Kenya,,South Chicago,41.74904,-87.56884,Entire home/apt,250,1,0,,,4,365
42953341,❤️ Bright and Cozy 2BR Condo in Logan Square!,341917367,Joan,,Logan Square,41.92244,-87.71692,Entire home/apt,52,4,2,4/4/2020,2,9,86
42953405,Master Bedroom with private bathroom #2,149615448,Edgar,,East Garfield Park,41.87141,-87.69461,Private room,38,7,0,,,7,153
42953577,❤️ Cozy and Comfy 1BR Condo in Logan Square!,341917367,Joan,,Logan Square,41.92091,-87.71568,Entire home/apt,52,4,0,,,9,90
42954121,Unique and spacious converted storefront loft.,341992503,Jaclyn,,Irving Park,41.94437,-87.73254,Entire home/apt,89,1,0,,,1,74
42962445,❤️ Lowest Rates! Spacious Apt with Free Parking!,341917367,Joan,,Uptown,41.97166,-87.65632,Entire home/apt,66,4,3,4/18/2020,3,9,51
42962600,❤️ New and Clean! Big Apartment with Parking,341917367,Joan,,Uptown,41.97057,-87.6567,Entire home/apt,74,4,2,4/13/2020,2,9,84
42964964,❤️Clean and Spacious Condo in Uptown w/ Parking,341917367,Joan,,Uptown,41.97171,-87.65761,Entire home/apt,58,4,0,,,9,51
42966119,Karavan Motel,339361516,Kevin,,North Lawndale,41.85913,-87.74508,Shared room,25,1,0,,,1,365
42970373,Vintage beauty,12608762,Tanya,,Irving Park,41.95614,-87.70019,Entire home/apt,125,21,0,,,3,308
42971032,"By the Zoo 2b 2ba Lincoln Park, Chicago",268408488,Dan,,Lincoln Park,41.92318,-87.63855,Entire home/apt,176,2,0,,,3,87
42972852,The Great Timber Loft | West Town,235678953,Josh,,West Town,41.8917,-87.67696,Entire home/apt,250,1,8,4/21/2020,8,3,180
42973030,ENTIRE APARTMENT 5 MIN TO DOWNTOWN + FREE PARKING!,99375151,Marina,,Near West Side,41.87232,-87.65365,Entire home/apt,39,14,0,,,42,40
42973307,"2 BEDROOM, QUIET APARTMENT 5 MIN TO DOWNTOWN LOOP",99375151,Marina,,Near West Side,41.87156,-87.65379,Entire home/apt,67,14,0,,,42,38
42973530,DOWNTOWN 2 BEDROOM APARTMENT WITH FREE PARKING,99375151,Marina,,Near West Side,41.87133,-87.64893,Entire home/apt,10,14,0,,,42,30
42980457,QUIET AND CLEAN 3 BEDROOM APARTMENT WITH PARKING,99375151,Marina,,Near West Side,41.87284,-87.68348,Entire home/apt,65,14,0,,,42,17
42980744,RENOVATED AND CLEAN 3 BEDROOM APARTMENT,99375151,Marina,,Near West Side,41.87344,-87.68453,Entire home/apt,65,14,0,,,42,22
42981053,Cozy Studio in Lakeview Chicago,341501118,Michael,,Lake View,41.94689,-87.66889,Entire home/apt,79,1,0,,,1,5
42982527,2 BEDROOM APARTMENT IN GREAT LOCATION WITH PARKING,99375151,Marina,,Near West Side,41.86729,-87.657,Private room,39,14,0,,,42,18
42986719,River North luxury 1-bedroom condo,342149196,Nelson,,Near North Side,41.89546,-87.62717,Entire home/apt,105,31,0,,,1,231
42987888,Rockwell Full Unit: 3bd 2bth •MONTHLY •FURNISHED,281862726,Teagan,,West Town,41.8989,-87.6931,Private room,58,32,0,,,39,365
42988568,Vintage Gem,12608762,Tanya,,Irving Park,41.95771,-87.70012,Entire home/apt,125,21,0,,,3,327
42994116,XL Downtown Artist Loft (West Loop),2619611,Andrew,,Near West Side,41.88775,-87.65018,Entire home/apt,130,2,0,,,3,187
42995843,3-BEDROOM APARTMENT UP TO 6 GUESTS NEAR DOWNTOWN,99375151,Marina,,Near West Side,41.87094,-87.6533,Private room,59,14,0,,,42,27
43001184,Españolombia PrivateRoom,6876990,Carlos,,Rogers Park,42.00328,-87.66627,Private room,70,4,0,,,1,325
43003020,MERCH MART LUX 1Br/1BA + BALCONY! Rooftop pool!,63313003,K,,Near North Side,41.88913,-87.63296,Entire home/apt,151,32,0,,,34,365
43003663,Landing | Sophisticated Apt Near Downtown Chicago,263502162,Landing,,Near North Side,41.89251,-87.61464,Entire home/apt,217,32,0,,,8,90
43003985,Landing | An Iconic Living Space in Prime Chicago,263502162,Landing,,Near North Side,41.89091,-87.61485,Entire home/apt,220,32,0,,,8,90
43004064,Landing | Comfort & Recreation at Home in Chicago,263502162,Landing,,Near North Side,41.89081,-87.6151,Entire home/apt,220,32,0,,,8,90
43004193,Landing | A Waterfront Wonder,263502162,Landing,,Near North Side,41.8922,-87.61406,Entire home/apt,125,32,0,,,8,90
43004426,Landing | A Deluxe Oasis in the Windy City,263502162,Landing,,Near North Side,41.89274,-87.61621,Entire home/apt,154,32,0,,,8,90
43004638,Landing | Lakeside Charm Near the Downtown Hub,263502162,Landing,,Near North Side,41.89226,-87.61407,Entire home/apt,159,32,0,,,8,90
43012839,Bright/Quite Avondale Apartment,11995010,Teena,,Avondale,41.94221,-87.7235,Entire home/apt,74,33,0,,,1,89
43019178,"Comfortable unit, near U Chicago, beach, downtown",14637772,Adrienne,,Woodlawn,41.77447,-87.60246,Private room,32,1,0,,,1,172
43020252,Midway Apartment  surrounded by great restaurants,247660279,Juan Luis Edher,,West Lawn,41.78518,-87.7273,Entire home/apt,150,1,0,,,1,270
43021063,2 Bd Room 3Bd *Entire Apartment*,328148779,Nicolas,,Fuller Park,41.81354,-87.63089,Entire home/apt,123,3,0,,,2,364
43021378,"CHI NEAR WRIGLEY, NEW 4/2 APT. W/ FOOSBALL TABLE!",244000490,Goathote,,North Center,41.94101,-87.67546,Entire home/apt,150,1,0,,,21,247
43022549,"Beautiful, convenient, Buena Park 3-flat",41766682,Lukas,,Uptown,41.95602,-87.65419,Private room,50,1,0,,,1,334
43024540,luxury highrise with chicago view,342469396,Elijah,,Near South Side,41.86732,-87.62544,Entire home/apt,150,1,0,,,1,90
43030415,"Mod West Loop 1BR w/ Pool, Gym, nr. Fulton Market & L, by Blueground",107434423,Blueground,,Near West Side,41.8839,-87.65059,Entire home/apt,113,30,0,,,229,335
43030447,"Smart West Loop 1BR w/ Pool, Gym, nr. Restaurant Row, by Blueground",107434423,Blueground,,Near West Side,41.88376,-87.65205,Entire home/apt,133,30,0,,,229,292
43030460,"Airy West Loop 1BR w/ Pool, Gym, nr. Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88246,-87.6508,Entire home/apt,90,30,0,,,229,365
43032857,City Oasis,14791500,Mari,,Loop,41.8682,-87.62708,Entire home/apt,180,5,0,,,2,61
43035813,Airy Vintage Beauty: Essential workers welcome!,12608762,Tanya,,Lincoln Square,41.96713,-87.69222,Entire home/apt,90,14,0,,,3,335
43041865,Luxury Home minutes from UIUC & Michigan Ave,69255988,Derek,,Douglas,41.82642,-87.62555,Entire home/apt,125,2,0,,,1,362
43043382,"DT 6 Bed East Village Home, Weekly/Monthly Rates !",340560170,Catalina,,West Town,41.89842,-87.67275,Entire home/apt,299,1,0,,,3,90
43044372,"3 Bedroom East Village Apt Near DT, Flash Sale!",340560170,Catalina,,West Town,41.89832,-87.67241,Entire home/apt,300,1,0,,,3,90
43044418,NEXT TO NORTHWESTERN HOSPITAL CLEAN SAFE LOCATION,3965428,Rob,,Near North Side,41.89953,-87.62099,Shared room,45,3,0,,,76,365
43047528,First Floor SANITIZED 2BR hideaway / UChicago MED,100179,Kenneth,,Woodlawn,41.78301,-87.6109,Entire home/apt,76,3,0,,,9,61
43048602,4C1a Luxurious Stay: Double Queen in Chicago,22094147,Alexis & Bill,,East Garfield Park,41.8769,-87.70445,Private room,70,1,0,,,9,133
43052548,4B1a Luxurious Stay - Two Bedroom Suite Chicago,22094147,Alexis & Bill,,East Garfield Park,41.87895,-87.70358,Private room,75,1,0,,,9,131
43054295,House for extend stay near Univ of Chicago Hosp,74987375,Henry,,Woodlawn,41.77795,-87.6071,Entire home/apt,125,2,0,,,1,309
43055338,Metra(♥)Mins to DTWN UnivChicago McCormickPlace,47056445,Andy,,South Shore,41.76037,-87.58711,Private room,29,1,0,,,8,363
43057152,"Clean,Comfort and Welcoming",342750247,Charlene,,New City,41.80617,-87.68375,Private room,10,2,1,4/2/2020,1,1,21
43059116,Honore House: Room 2,278221054,Nicte,,West Englewood,41.76227,-87.66866,Private room,49,32,0,,,11,218
43059209,Honore House: Room 6,278221054,Nicte,,West Englewood,41.7627,-87.66911,Private room,49,32,0,,,11,249
43059242,Honore House: Room 8,278221054,Nicte,,West Englewood,41.76103,-87.66914,Private room,49,32,0,,,11,245
43059647,Honore House: Room 3,278221054,Nicte,,West Englewood,41.76244,-87.67019,Private room,49,32,0,,,11,217
43060816,Honore House: Room 4,278221054,Nicte,,West Englewood,41.7624,-87.66842,Private room,49,32,0,,,11,364
43061112,"1b near Thorek M, St Pat M, AMITA St J Boystown",79796827,Gulay,,Lake View,41.94519,-87.64745,Entire home/apt,52,5,0,,,1,33
